player_id,player_name,player_display_name,position,position_group,headshot_url,season,week,season_type,team,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,pacr,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance,fantasy_points,fantasy_points_ppr,game_id,player,offense_snaps,offense_pct
00-0032394,N.Vannett,nick vannett,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/srrlkx2mydsb8gfco6fp",2022,14,REG,NYG,PHI,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,1,2,9,0,0,0,4,9,0,-0.3273509958526119,0,2.25,0.0625,0.0206185567010309,0.1081829896907216,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0.9,1.9,2022_14_PHI_NYG,nick vannett,28.0,0.44
00-0032398,C.Moore,chris moore,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/o0s29hnpztyxqotqdx8h",2022,14,REG,HOU,DAL,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,10,11,124,0,0,0,85,45,5,2.8515674607481163,0,1.4588235294117646,0.4583333333333333,0.4292929292929293,0.9880050505050504,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,12.4,22.4,2022_14_HOU_DAL,chris moore,53.0,0.8
00-0032436,J.Driskel,jeff driskel,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qvyjv4da7ya6erhqx67m",2022,14,REG,HOU,DAL,4,6,38,1,0,0,0,0,0,20,20,1,0.9998135500354692,-9.17478601137797,0,1.9,7,36,0,0,0,2,-0.8978501904057339,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,9.12,9.12,2022_14_HOU_DAL,jeff driskel,33.0,0.5
00-0032464,K.Raymond,kalif raymond,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/e5z8bskwg89hqtsjwwgj",2022,14,REG,DET,MIN,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,2,2,19,0,0,0,8,11,1,1.4912794679403305,0,2.375,0.0555555555555555,0.0305343511450381,0.10470737913486,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,48,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,1.9,3.9,2022_14_MIN_DET,kalif raymond,8.0,0.11
00-0032688,R.Anderson,robbie chosen,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kz2hbymqgrobo1uynciv",2022,14,REG,ARI,NE,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,4,4,50,0,0,0,29,21,3,3.9692912779864855,0,1.7241379310344829,0.0975609756097561,0.0957095709570957,0.2133381630846011,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,5.0,9.0,2022_14_NE_ARI,robbie chosen,23.0,0.31
00-0032725,S.Anderson,stephen anderson,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/inufsxftnotmpeot1lh2",2022,14,REG,ARI,NE,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,2,2,7,0,0,0,1,6,0,-0.1519195839646272,0,7.0,0.048780487804878,0.0033003300330033,0.0754809627304193,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0.7000000000000001,2.7,2022_14_NE_ARI,stephen anderson,14.0,0.19
00-0032764,D.Henry,derrick henry,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jxtikemnvpkw9r0ex2wv",2022,14,REG,TEN,JAX,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,17,121,1,1,1,7,-1.2266439796076156,0,3,5,34,0,1,1,-1,31,1,-3.7323808380169794,0,-34.0,0.131578947368421,-0.0028901734104046,0.1953452996653483,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,17.5,20.5,2022_14_JAX_TEN,derrick henry,50.0,0.75
00-0032775,D.Robinson,demarcus robinson,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aynbxqjpwz1vhpxbxvv8",2022,14,REG,BAL,PIT,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,5,6,52,0,0,0,64,17,2,2.2177242737961933,0,0.8125,0.3529411764705882,0.4776119402985074,0.8637401229148376,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,5.2,10.2,2022_14_BAL_PIT,demarcus robinson,37.0,0.61
00-0033009,T.Boyd,tyler boyd,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ttifog0hjxprlhkagugu",2022,14,REG,CIN,CLE,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,1,0,0,0,0,5,0,0,-0.7738014571368694,0,0.0,0.03125,0.0222222222222222,0.0624305555555555,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0,2022_14_CLE_CIN,tyler boyd,2.0,0.03
00-0033040,T.Hill,tyreek hill,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gg73gnfivrn80oyqwazl",2022,14,REG,MIA,LAC,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,4,10,81,1,0,0,152,49,2,1.4993687001988292,0,0.5328947368421053,0.4166666666666667,0.4457478005865102,0.9370234604105572,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,14.1,18.1,2022_14_MIA_LAC,tyreek hill,34.0,0.67
00-0033045,E.Elliott,ezekiel elliott,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d4yr6htg4dbs0bgcfqnd",2022,14,REG,DAL,HOU,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,15,62,1,0,0,3,-1.9852210420067424,0,3,5,19,0,0,0,1,12,0,-1.1217392870457843,0,19.0,0.1282051282051282,0.0030581039755351,0.1944483650905669,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,14.1,17.1,2022_14_HOU_DAL,ezekiel elliott,35.0,0.49
00-0033077,D.Prescott,dak prescott,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/blixemm3s9sa4gmqk5yn",2022,14,REG,DAL,HOU,24,39,284,1,2,1,-7,1,0,327,97,11,-3.663822004624335,-8.40201354943789,0,0.8685015290519877,6,23,0,0,0,2,2.5762638047453947,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,13.66,13.66,2022_14_HOU_DAL,dak prescott,71.0,1.0
00-0033090,H.Henry,hunter henry,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l0fsrutz9fwbohx10lcf",2022,14,REG,NE,ARI,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,3,3,70,0,0,0,46,24,3,4.6017606184468605,0,1.5217391304347827,0.0909090909090909,0.2674418604651162,0.3235729386892177,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,7.0,10.0,2022_14_NE_ARI,hunter henry,39.0,0.66
00-0033106,J.Goff,jared goff,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yggfwr4ak4po9byj0qor",2022,14,REG,DET,MIN,27,39,330,3,0,0,0,0,0,262,117,18,14.289341199430003,2.157139447000292,0,1.2595419847328244,2,9,0,0,0,0,2.7171358480118215,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,26.1,26.1,2022_14_MIN_DET,jared goff,70.0,1.0
00-0033110,T.Higbee,tyler higbee,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x1d4osiefibd04df6gow",2022,14,REG,LA,LV,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,2,3,11,0,0,0,6,7,1,0.308484350098297,0,1.8333333333333333,0.088235294117647,0.0209059233449477,0.146987087517934,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,1.1,3.1,2022_14_LV_LA,tyler higbee,61.0,0.95
00-0033118,K.Drake,kenyan drake,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rp5apwel9vuk49b4lykn",2022,14,REG,BAL,PIT,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,1,0,1,0,0,-0.4521441962569952,0,2,2,1,0,0,0,-4,5,0,-1.0105224217404611,0,-0.25,0.1176470588235294,-0.0298507462686567,0.1555750658472344,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0.2,2.2,2022_14_BAL_PIT,kenyan drake,11.0,0.18
00-0033119,J.Brissett,jacoby brissett,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rdxowm5dvpbb8p3aazbc",2022,14,REG,CLE,CIN,0,1,0,0,0,0,0,0,0,25,0,0,-3.9296806396450847,-31.45940899848938,0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0,2022_14_CLE_CIN,jacoby brissett,1.0,0.01
00-0033251,Z.Pascal,zach pascal,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pfhgz8ofqgoubhnuqtme",2022,14,REG,PHI,NYG,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,1,1,5,0,0,0,4,1,1,0.0635070288553834,0,1.25,0.032258064516129,0.0134680134680134,0.0578147062018029,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0.5,1.5,2022_14_PHI_NYG,zach pascal,19.0,0.28
00-0033280,C.McCaffrey,christian mccaffrey,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/resjdwihunsqckohcorj",2022,14,REG,SF,TB,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,14,119,1,0,0,6,5.647797199955676,0,2,3,34,1,0,0,27,1,1,3.3019434814923443,0,1.2592592592592593,0.1363636363636363,0.2410714285714285,0.3732954545454545,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,27.3,29.3,2022_14_TB_SF,christian mccaffrey,44.0,0.7
00-0033288,G.Kittle,george kittle,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ztz3xqjaqgok9m4nylgs",2022,14,REG,SF,TB,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,4,5,28,0,0,0,15,9,2,-0.2386447029421106,0,1.8666666666666667,0.2272727272727272,0.1339285714285714,0.4346590909090909,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,2.8000000000000003,6.800000000000001,2022_14_TB_SF,george kittle,50.0,0.79
00-0033292,T.Taylor,trent taylor,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ei3usgh5l8gikdvksulr",2022,14,REG,CIN,CLE,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,1,4,34,0,0,0,38,22,1,1.2944831054774113,0,0.8947368421052632,0.125,0.1688888888888889,0.3057222222222222,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,3.4000000000000004,4.4,2022_14_CLE_CIN,trent taylor,52.0,0.78
00-0033307,K.Bourne,kendrick bourne,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rroh157jvpywprbfn3vx",2022,14,REG,NE,ARI,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,5,5,47,0,0,0,19,28,2,2.947720031486824,0,2.473684210526316,0.1515151515151515,0.1104651162790697,0.3045983086680761,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,4.7,9.7,2022_14_NE_ARI,kendrick bourne,42.0,0.71
00-0033308,M.Breida,matt breida,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rc4m1xw0xmtsrxswd0bg",2022,14,REG,NYG,PHI,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,3,6,0,0,0,0,-1.4392392034642398,0,2,4,9,0,0,0,4,5,0,-2.369863200117834,0,2.25,0.125,0.0206185567010309,0.2019329896907216,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,1.5,3.5,2022_14_PHI_NYG,matt breida,23.0,0.36
00-0033466,I.McKenzie,isaiah mckenzie,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gy6grhpxsegfgklfadte",2022,14,REG,BUF,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,7,0,0,0,0,0.2992404564283788,0,3,5,21,0,0,0,33,7,2,-0.3509900886333543,0,0.6363636363636364,0.1851851851851851,0.1473214285714285,0.3809027777777778,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,2.8000000000000003,5.800000000000001,2022_14_NYJ_BUF,isaiah mckenzie,38.0,0.64
00-0033526,S.Perine,samaje perine,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ur3jv6biq0pefkrgpzty",2022,14,REG,CIN,CLE,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,4,22,1,0,0,1,2.0294229773571715,0,1,5,2,0,0,0,-8,3,0,-5.100235305926324,0,-0.25,0.15625,-0.0355555555555555,0.2094861111111111,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,8.4,9.4,2022_14_CLE_CIN,samaje perine,29.0,0.43
00-0033536,M.Williams,mike williams,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/atprqcuqsl4spdak76fy",2022,14,REG,LAC,MIA,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,6,6,116,1,0,0,83,33,4,9.176626358996144,0,1.3975903614457832,0.125,0.3007246376811594,0.3980072463768116,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,17.6,23.6,2022_14_MIA_LAC,mike williams,52.0,0.65
00-0033537,D.Watson,deshaun watson,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/otfs2docj6eahaebo5xn",2022,14,REG,CLE,CIN,26,42,276,1,1,2,-3,0,0,330,106,12,-5.083146185020253,1.1295854261046965,0,0.8363636363636363,6,33,0,0,0,5,6.987056190962903,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,16.34,16.34,2022_14_CLE_CIN,deshaun watson,71.0,0.99
00-0033553,J.Conner,james conner,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/g5yjordcmt76j0saytzb",2022,14,REG,ARI,NE,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,15,85,1,0,0,4,2.4462250074138865,0,6,7,29,0,0,0,-5,32,0,-2.2061188873406743,0,-5.8,0.1707317073170731,-0.0165016501650165,0.2445464058600982,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,17.4,23.4,2022_14_NE_ARI,james conner,71.0,0.95
00-0033555,M.Hollins,mack hollins,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qbz7whjzsittudcecezw",2022,14,REG,LV,LA,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,3,40,0,0,0,2,3.351566505501978,0,2,4,22,0,0,0,35,3,2,-2.818515012622811,0,0.6285714285714286,0.2105263157894736,0.1842105263157894,0.4447368421052631,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,6.2,8.2,2022_14_LV_LA,mack hollins,58.0,0.97
00-0033572,J.Agnew,jamal agnew,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/buapoaxrvjzwsr4l34mq",2022,14,REG,JAX,TEN,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,8,0,0,0,0,0.5533458114950918,0,3,3,36,0,0,0,31,5,2,2.1981074013747275,0,1.1612903225806452,0.0714285714285714,0.1043771043771043,0.1802068302068302,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,2,42,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,4.4,7.4,2022_14_JAX_TEN,jamal agnew,11.0,0.15
00-0033576,E.Saubert,eric saubert,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ojoapzazehxdd01fadz6",2022,14,REG,DEN,KC,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,1,2,2,0,0,0,2,3,0,-1.0957169136963785,0,1.0,0.0465116279069767,0.0086580086580086,0.0758280479210711,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0.2,1.2,2022_14_KC_DEN,eric saubert,19.0,0.26
00-0033591,N.Brown,noah brown,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nv6ix0p8965yiugsuhwh",2022,14,REG,DAL,HOU,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,4,6,85,0,0,0,107,5,2,0.7949445449831654,0,0.794392523364486,0.1538461538461538,0.327217125382263,0.4598212185368149,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,8.5,12.5,2022_14_HOU_DAL,noah brown,50.0,0.7
00-0033681,K.Cole,keelan cole,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/djdjurxk3b6y347zirvz",2022,14,REG,LV,LA,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,1,1,11,0,0,0,11,0,1,0.7733478543814272,0,1.0,0.0526315789473684,0.0578947368421052,0.1194736842105263,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,1.1,2.1,2022_14_LV_LA,keelan cole,29.0,0.48
00-0033699,A.Ekeler,austin ekeler,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sldndpn2zwt4uhkj2zks",2022,14,REG,LAC,MIA,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,15,45,1,0,0,4,-1.001618817797862,0,8,8,59,0,0,0,-28,87,2,-0.0952926596937149,0,-2.107142857142857,0.1666666666666666,-0.1014492753623188,0.1789855072463768,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,16.4,24.4,2022_14_MIA_LAC,austin ekeler,47.0,0.59
00-0033725,C.Clement,corey clement,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rrbdxl0frmnyr1qcgexd",2022,14,REG,ARI,NE,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,1,1,21,0,0,0,4,17,1,2.4492044737562537,0,5.25,0.024390243902439,0.0132013201320132,0.0458262899460677,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,2.1,3.1,2022_14_NE_ARI,corey clement,3.0,0.04
00-0033854,D.Ogunbowale,dare ogunbowale,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bsm0k0jkytuiej2riudv",2022,14,REG,HOU,DAL,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,-3,0,0,0,0,-1.573709604993113,0,2,2,4,0,0,0,-2,6,0,-0.0297078032162971,0,-2.0,0.0833333333333333,-0.0101010101010101,0.1179292929292929,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0.1,2.1,2022_14_HOU_DAL,dare ogunbowale,18.0,0.27
