player_id,player_name_x,player_display_name,position,position_group,headshot_url,season,week,season_type,game_id,team,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,pacr,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance,fantasy_points,fantasy_points_ppr,player,offense_snaps,offense_pct,snap_share,rolling_target_share,rolling_snap_share,rolling_air_yards_share,player_name_y,ecr,next_week_points,points_jump,rolling_points,points_trend,target_share_trend,snap_share_trend,score_points_jump,score_points_trend,score_target_trend,score_snap_trend,score_floor,sleeper_score,is_sleeper
00-0038117,W.Robinson,wan'dale robinson,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yzcvyhmilvxedfjfjglc",2025,12,REG,2025_12_NYG_DET,NYG,DET,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,0,0,0,0,0,-0.4631278386805206,0,9,14,156,1,1,0,175,35,7,6.503633264441174,0,0.8914285714285715,0.4117647058823529,0.0,0.9171580612685172,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,21.6,30.6,wan'dale robinson,68.0,0.83,0.83,0.3524023833671399,0.9475,0.0,wan'dale robinson,90.08,10.4,-20.200000000000003,16.8,5.666666666666668,0.05748663101604273,-0.03749999999999998,0,1,1,0,1,3,0
00-0038117,W.Robinson,wan'dale robinson,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yzcvyhmilvxedfjfjglc",2025,13,REG,2025_13_NYG_NE,NYG,NE,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,7,8,34,0,0,0,37,21,0,-1.3717907359823585,0,0.918918918918919,0.3333333333333333,0.0,0.6407608695652174,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,3.4000000000000004,10.4,wan'dale robinson,55.0,1.0,1.0,0.3497982167004733,0.9475,0.0,wan'dale robinson,90.08,16.4,5.999999999999998,16.2,-0.6000000000000014,-0.0026041666666666297,0.0,1,0,0,0,1,2,0
00-0038117,W.Robinson,wan'dale robinson,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yzcvyhmilvxedfjfjglc",2025,15,REG,2025_15_WAS_NYG,NYG,WAS,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,5,10,54,1,0,0,105,23,3,0.8316885598178487,0,0.5142857142857142,0.2777777777777778,0.0,0.5875968992248062,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,11.4,16.4,wan'dale robinson,67.0,0.99,0.99,0.3333051611449177,0.9475,0.0,wan'dale robinson,90.08,5.2,-11.2,19.133333333333333,2.9333333333333336,-0.01649305555555558,0.0,0,1,0,0,1,2,0
00-0038117,W.Robinson,wan'dale robinson,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yzcvyhmilvxedfjfjglc",2025,16,REG,2025_16_MIN_NYG,NYG,MIN,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,3,0,0,0,0,-0.2396919884486124,0,3,6,19,0,0,0,67,0,0,-3.1790621209664875,0,0.2835820895522388,0.4615384615384615,0.0,1.2506410256410256,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,2.2,5.2,wan'dale robinson,55.0,0.98,0.98,0.3711035696329814,0.95,0.0,wan'dale robinson,90.08,22.3,17.1,10.666666666666666,-8.466666666666667,0.037798408488063706,0.0024999999999999467,1,0,1,1,0,3,0
00-0038120,B.Hall,breece hall,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m3dviruymtm2wl2zcpmr",2025,1,REG,2025_01_PIT_NYJ,NYJ,PIT,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,19,107,0,0,0,7,2.702978243411053,0,2,4,38,0,0,0,-13,42,1,0.8257289103930816,0,-2.923076923076923,0.1904761904761904,0.0,0.2318681318681318,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,14.5,16.5,breece hall,37.0,0.58,0.58,0.1904761904761904,0.58,0.0,breece hall,43.19,5.800000000000001,-10.7,,,,,0,0,0,0,1,1,0
00-0038120,B.Hall,breece hall,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m3dviruymtm2wl2zcpmr",2025,2,REG,2025_02_BUF_NYJ,NYJ,BUF,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,10,29,0,0,0,2,-2.78002224874217,0,2,3,9,0,0,0,-2,5,0,-1.387993112730328,0,-4.5,0.1428571428571428,0.0,0.2061461794019933,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,3.8,5.800000000000001,breece hall,30.0,0.64,0.64,0.1666666666666666,0.61,0.0,breece hall,43.19,9.2,3.3999999999999986,11.15,,-0.023809523809523808,0.030000000000000027,0,0,0,1,0,1,0
00-0038120,B.Hall,breece hall,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m3dviruymtm2wl2zcpmr",2025,3,REG,2025_03_NYJ_TB,NYJ,TB,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,9,21,0,0,0,1,-3.437145115749445,0,4,6,31,0,0,0,12,26,2,-0.1699594384408556,0,2.583333333333333,0.1714285714285714,0.0,0.3093167701863353,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,5.2,9.2,breece hall,38.0,0.55,0.55,0.1682539682539682,0.59,0.0,breece hall,43.19,16.1,6.900000000000002,10.5,-0.6500000000000004,0.0015873015873016094,-0.020000000000000018,1,0,1,0,1,3,0
00-0038120,B.Hall,breece hall,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m3dviruymtm2wl2zcpmr",2025,4,REG,2025_04_NYJ_MIA,NYJ,MIA,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,14,81,0,0,0,3,0.454635631700512,0,5,6,30,0,0,0,27,12,2,-1.606108850275632,0,1.1111111111111112,0.2222222222222222,0.0,0.4255284552845528,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,11.1,16.1,breece hall,40.0,0.63,0.63,0.1817460317460317,0.6,0.0,breece hall,43.19,17.5,1.3999999999999986,10.366666666666667,-0.13333333333333286,0.0134920634920635,0.010000000000000009,0,0,1,1,1,3,0
00-0038120,B.Hall,breece hall,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m3dviruymtm2wl2zcpmr",2025,5,REG,2025_05_DAL_NYJ,NYJ,DAL,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,14,113,0,1,1,6,-2.15450608212268,0,4,5,42,0,0,0,13,25,1,4.346467363883527,0,3.230769230769231,0.119047619047619,0.0,0.1999999999999999,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,13.5,17.5,breece hall,51.0,0.62,0.62,0.1638888888888889,0.61,0.0,breece hall,43.19,5.9,-11.6,14.266666666666666,3.8999999999999986,-0.01785714285714282,0.010000000000000009,0,1,0,1,1,3,0
00-0038120,B.Hall,breece hall,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m3dviruymtm2wl2zcpmr",2025,6,REG,2025_06_DEN_NYJ,NYJ,DEN,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,22,59,0,0,0,5,-3.246765086252708,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,5.9,5.9,breece hall,42.0,0.74,0.74,0.1281746031746031,0.635,0.0,breece hall,43.19,7.2,1.2999999999999998,13.166666666666666,-1.0999999999999996,-0.03571428571428578,0.025000000000000022,0,0,0,1,0,1,0
00-0038120,B.Hall,breece hall,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m3dviruymtm2wl2zcpmr",2025,7,REG,2025_07_CAR_NYJ,NYJ,CAR,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,11,38,0,0,0,2,-0.911183392687235,0,2,3,14,0,0,0,7,1,0,-0.2043324806727469,0,2.0,0.0967741935483871,0.0,0.1585127889601828,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,5.2,7.2,breece hall,33.0,0.54,0.54,0.109511008704557,0.6325000000000001,0.0,breece hall,43.19,32.86,25.66,10.200000000000001,-2.966666666666665,-0.018663594470046105,-0.0024999999999999467,1,0,0,0,0,1,0
00-0038120,B.Hall,breece hall,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m3dviruymtm2wl2zcpmr",2025,8,REG,2025_08_NYJ_CIN,NYJ,CIN,1,1,4,1,0,0,0,0,0,4,0,1,1.194561611104291,56.87534511089325,0,1.0,18,133,2,0,0,6,4.882819140970241,0,2,3,14,0,0,0,-2,22,1,-0.7947208971668105,0,-7.0,0.1034482758620689,0.0217391304347826,0.1423913043478261,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,30.86,32.86,breece hall,40.0,0.56,0.56,0.0798175221145187,0.615,0.0054347826086956,breece hall,43.19,19.5,-13.36,15.32,5.119999999999999,-0.0296934865900383,-0.01750000000000007,0,1,0,0,1,2,0
00-0038120,B.Hall,breece hall,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m3dviruymtm2wl2zcpmr",2025,10,REG,2025_10_CLE_NYJ,NYJ,CLE,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,21,83,0,0,0,5,-2.441804164031055,0,1,1,42,1,0,0,-5,47,1,4.890276980819181,0,-8.4,0.1,0.0,0.0442583732057416,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,18.5,19.5,breece hall,35.0,0.71,0.71,0.075055617352614,0.6375,0.0054347826086956,breece hall,43.19,8.4,-11.1,19.853333333333335,4.533333333333335,-0.004761904761904703,0.022499999999999964,0,1,0,1,1,3,0
00-0038120,B.Hall,breece hall,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m3dviruymtm2wl2zcpmr",2025,11,REG,2025_11_NYJ_NE,NYJ,NE,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,14,58,0,0,0,3,0.2818600863101892,0,2,2,6,0,0,0,-2,8,0,-0.6476957502309233,0,-3.0,0.0869565217391304,0.0,0.108749544294568,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,6.4,8.4,breece hall,41.0,0.72,0.72,0.0967947477873966,0.6325000000000001,0.0054347826086956,breece hall,43.19,13.9,5.5,20.253333333333334,0.3999999999999986,0.021739130434782608,-0.004999999999999893,1,1,1,0,1,4,1
00-0038120,B.Hall,breece hall,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m3dviruymtm2wl2zcpmr",2025,12,REG,2025_12_NYJ_BAL,NYJ,BAL,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,16,44,0,1,1,3,-8.271394349227194,0,4,4,75,0,0,0,-2,77,2,5.039152606390417,0,-37.5,0.2105263157894736,0.0,0.2173611111111111,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,9.9,13.9,breece hall,42.0,0.71,0.71,0.1252327783476682,0.675,0.0054347826086956,breece hall,43.19,15.6,1.6999999999999993,13.933333333333332,-6.320000000000002,0.028438030560271582,0.04249999999999998,0,0,1,1,1,3,0
00-0038120,B.Hall,breece hall,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m3dviruymtm2wl2zcpmr",2025,13,REG,2025_13_ATL_NYJ,NYJ,ATL,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,19,68,1,0,0,3,-1.2746316521952394,0,2,2,8,0,0,0,7,1,1,0.266792356967926,0,1.1428571428571428,0.0869565217391304,0.0,0.1121346951157852,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,13.6,15.6,breece hall,58.0,0.88,0.88,0.1211098398169336,0.755,0.0,breece hall,43.19,4.3,-11.3,12.633333333333333,-1.299999999999999,-0.004122938530734588,0.07999999999999996,0,0,0,1,1,2,0
00-0038120,B.Hall,breece hall,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m3dviruymtm2wl2zcpmr",2025,14,REG,2025_14_MIA_NYJ,NYJ,MIA,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,14,43,0,0,0,1,-3.528166014817544,0,0,1,0,0,0,0,0,0,0,-1.0129870961624352,0,,0.0434782608695652,0.0,0.046875,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,4.3,4.3,breece hall,44.0,0.76,0.76,0.1069794050343249,0.7675,0.0,breece hall,43.19,5.7,1.4000000000000004,11.266666666666667,-1.3666666666666654,-0.014130434782608697,0.012499999999999956,0,0,0,1,0,1,0
00-0038120,B.Hall,breece hall,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m3dviruymtm2wl2zcpmr",2025,15,REG,2025_15_NYJ_JAX,NYJ,JAX,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,12,23,0,0,0,1,-6.481624934473075,0,2,2,14,0,0,0,-2,16,0,0.3751881716307252,0,-7.0,0.0769230769230769,0.0,0.0871772300469483,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,3.7,5.7,breece hall,37.0,0.54,0.54,0.1044710438303115,0.7224999999999999,0.0,breece hall,43.19,8.3,2.6000000000000005,8.533333333333333,-2.7333333333333343,-0.002508361204013404,-0.04500000000000004,0,0,0,0,0,0,0
00-0038120,B.Hall,breece hall,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m3dviruymtm2wl2zcpmr",2025,16,REG,2025_16_NYJ_NO,NYJ,NO,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,16,54,0,0,0,5,-0.2013431866071187,0,2,3,9,0,0,0,-14,17,1,-0.9714618863072246,0,-0.6428571428571429,0.1034482758620689,0.0,0.0722302417899675,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,6.300000000000001,8.3,breece hall,42.0,0.64,0.64,0.0777015338484603,0.705,0.0,breece hall,43.19,20.9,12.599999999999998,6.1000000000000005,-2.4333333333333327,-0.026769509981851194,-0.01749999999999996,1,0,0,0,1,2,0
00-0038124,C.Watson,christian watson,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/syljognztlbghfeqyqn1",2025,8,REG,2025_08_GB_PIT,GB,PIT,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,4,4,85,0,0,0,73,12,3,6.521615076228045,0,1.1643835616438356,0.1142857142857142,0.0,0.4348306332842415,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,8.5,12.5,christian watson,36.0,0.56,0.56,0.1142857142857142,0.56,0.0,christian watson,59.42,7.800000000000001,-4.699999999999999,,,,,0,0,0,0,1,1,0
00-0038124,C.Watson,christian watson,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/syljognztlbghfeqyqn1",2025,9,REG,2025_09_CAR_GB,GB,CAR,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,2,4,58,0,0,0,112,1,1,-0.8333563103806227,0,0.5178571428571429,0.1142857142857142,0.0,0.4126593406593406,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,5.800000000000001,7.800000000000001,christian watson,43.0,0.66,0.66,0.1142857142857142,0.6100000000000001,0.0,christian watson,59.42,6.5,-1.3000000000000007,10.15,,0.0,0.050000000000000044,0,0,0,1,0,1,0
00-0038124,C.Watson,christian watson,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/syljognztlbghfeqyqn1",2025,10,REG,2025_10_PHI_GB,GB,PHI,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,2,4,45,0,0,0,126,8,2,1.840524137369357,0,0.3571428571428571,0.1428571428571428,0.0,0.4719497607655502,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,4.5,6.5,christian watson,56.0,0.82,0.82,0.1238095238095238,0.68,0.0,christian watson,59.42,20.6,14.100000000000001,8.933333333333334,-1.2166666666666668,0.009523809523809601,0.06999999999999995,1,0,1,1,0,3,0
00-0038124,C.Watson,christian watson,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/syljognztlbghfeqyqn1",2025,11,REG,2025_11_GB_NYG,GB,NYG,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,4,5,46,2,0,0,74,2,4,5.9317336089443415,0,0.6216216216216216,0.2,0.0,0.4767918088737202,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,16.6,20.6,christian watson,43.0,0.78,0.78,0.1428571428571428,0.7050000000000001,0.0,christian watson,59.42,9.9,-10.700000000000001,11.633333333333335,2.700000000000001,0.019047619047618994,0.025000000000000022,0,1,1,1,1,4,1
00-0038124,C.Watson,christian watson,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/syljognztlbghfeqyqn1",2025,12,REG,2025_12_MIN_GB,GB,MIN,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,5,7,49,0,0,0,87,7,3,4.2729267804534175,0,0.5632183908045977,0.3333333333333333,0.0,0.8440677966101695,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,4.9,9.9,christian watson,49.0,0.74,0.74,0.1976190476190476,0.75,0.0,christian watson,59.42,18.3,8.4,12.333333333333334,0.6999999999999993,0.05476190476190482,0.04499999999999993,1,1,1,1,1,5,1
00-0038124,C.Watson,christian watson,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/syljognztlbghfeqyqn1",2025,13,REG,2025_13_GB_DET,GB,DET,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,3,0,0,0,0,-0.1850908612832427,0,4,10,80,1,0,0,186,7,4,3.4203686044202186,0,0.4301075268817204,0.3571428571428571,0.0,0.8968332160450387,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,14.3,18.3,christian watson,46.0,0.73,0.73,0.2583333333333333,0.7675,0.0,christian watson,59.42,24.9,6.599999999999998,16.26666666666667,3.9333333333333353,0.06071428571428569,0.01749999999999996,1,1,1,1,1,5,1
00-0038124,C.Watson,christian watson,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/syljognztlbghfeqyqn1",2025,14,REG,2025_14_CHI_GB,GB,CHI,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,4,4,89,2,0,0,43,46,3,9.621948797954246,0,2.069767441860465,0.1904761904761904,0.0,0.35765413113379,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,20.9,24.9,christian watson,44.0,0.83,0.83,0.2702380952380953,0.77,0.0,christian watson,59.42,5.9,-19.0,17.7,1.43333333333333,0.011904761904761973,0.0025000000000000577,0,1,1,1,1,4,1
00-0038124,C.Watson,christian watson,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/syljognztlbghfeqyqn1",2025,15,REG,2025_15_GB_DEN,GB,DEN,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,3,5,29,0,0,0,133,8,1,-2.0290502229472622,0,0.2180451127819548,0.1428571428571428,0.0,0.414306784660767,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,2.9000000000000004,5.9,christian watson,27.0,0.41,0.41,0.2559523809523809,0.6774999999999999,0.0,christian watson,59.42,3.7,-2.2,16.366666666666667,-1.3333333333333321,-0.014285714285714401,-0.09250000000000014,0,0,0,0,0,0,0
00-0038124,C.Watson,christian watson,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/syljognztlbghfeqyqn1",2025,16,REG,2025_16_GB_CHI,GB,CHI,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,2,6,17,0,0,0,50,3,2,-4.721893962084016,0,0.34,0.25,0.0,0.5858433734939759,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,1.7000000000000002,3.7,christian watson,45.0,0.62,0.62,0.2351190476190476,0.6475,0.0,christian watson,59.42,22.3,18.6,11.5,-4.866666666666667,-0.020833333333333287,-0.029999999999999916,1,0,0,0,0,1,0
00-0038124,C.Watson,christian watson,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/syljognztlbghfeqyqn1",2025,17,REG,2025_17_BAL_GB,GB,BAL,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,5,6,113,1,0,0,93,24,5,8.248017468606122,0,1.2150537634408602,0.2727272727272727,0.0,0.5837113402061855,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,17.3,22.3,christian watson,29.0,0.62,0.62,0.2140151515151515,0.62,0.0,christian watson,59.42,12.6,-9.700000000000001,10.633333333333335,-0.8666666666666654,-0.021103896103896097,-0.02749999999999997,0,0,0,0,1,1,0
